MI_dir_L5_weight,MI_dir_L5_mean,MI_dir_L5_variance,MI_dir_L3_weight,MI_dir_L3_mean,MI_dir_L3_variance,MI_dir_L1_weight,MI_dir_L1_mean,MI_dir_L1_variance,MI_dir_L0.1_weight,MI_dir_L0.1_mean,MI_dir_L0.1_variance,MI_dir_L0.01_weight,MI_dir_L0.01_mean,MI_dir_L0.01_variance,H_L5_weight,H_L5_mean,H_L5_variance,H_L3_weight,H_L3_mean,H_L3_variance,H_L1_weight,H_L1_mean,H_L1_variance,H_L0.1_weight,H_L0.1_mean,H_L0.1_variance,H_L0.01_weight,H_L0.01_mean,H_L0.01_variance,HH_L5_weight,HH_L5_mean,HH_L5_std,HH_L5_magnitude,HH_L5_radius,HH_L5_covariance,HH_L5_pcc,HH_L3_weight,HH_L3_mean,HH_L3_std,HH_L3_magnitude,HH_L3_radius,HH_L3_covariance,HH_L3_pcc,HH_L1_weight,HH_L1_mean,HH_L1_std,HH_L1_magnitude,HH_L1_radius,HH_L1_covariance,HH_L1_pcc,HH_L0.1_weight,HH_L0.1_mean,HH_L0.1_std,HH_L0.1_magnitude,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_L0.01_weight,HH_L0.01_mean,HH_L0.01_std,HH_L0.01_magnitude,HH_L0.01_radius,HH_L0.01_covariance,HH_L0.01_pcc,HH_jit_L5_weight,HH_jit_L5_mean,HH_jit_L5_variance,HH_jit_L3_weight,HH_jit_L3_mean,HH_jit_L3_variance,HH_jit_L1_weight,HH_jit_L1_mean,HH_jit_L1_variance,HH_jit_L0.1_weight,HH_jit_L0.1_mean,HH_jit_L0.1_variance,HH_jit_L0.01_weight,HH_jit_L0.01_mean,HH_jit_L0.01_variance,HpHp_L5_weight,HpHp_L5_mean,HpHp_L5_std,HpHp_L5_magnitude,HpHp_L5_radius,HpHp_L5_covariance,HpHp_L5_pcc,HpHp_L3_weight,HpHp_L3_mean,HpHp_L3_std,HpHp_L3_magnitude,HpHp_L3_radius,HpHp_L3_covariance,HpHp_L3_pcc,HpHp_L1_weight,HpHp_L1_mean,HpHp_L1_std,HpHp_L1_magnitude,HpHp_L1_radius,HpHp_L1_covariance,HpHp_L1_pcc,HpHp_L0.1_weight,HpHp_L0.1_mean,HpHp_L0.1_std,HpHp_L0.1_magnitude,HpHp_L0.1_radius,HpHp_L0.1_covariance,HpHp_L0.1_pcc,HpHp_L0.01_weight,HpHp_L0.01_mean,HpHp_L0.01_std,HpHp_L0.01_magnitude,HpHp_L0.01_radius,HpHp_L0.01_covariance,HpHp_L0.01_pcc,Label
3.890669715,94.6354724,4674.869534,4.568207303,100.3471794,5749.966416,5.455274415,106.9966745,6917.869209,5.942012162,110.2895866,7462.60271,5.994164214,110.6288591,7517.457413,3.890669715,94.6354724,4674.869534,4.568207303,100.3471794,5749.966416,5.455274415,106.9966745,6917.869209,5.942012162,110.2895866,7462.60271,5.994164214,110.6288591,7517.457413,3.518789517,72.50896512,6.844046327,115.5213536,1327.868128,39.88046007,0.15995762,4.01582236,72.334299,7.15981812,121.0175978,5330.185022,-43.49649199,-0.083212993,4.634770589,72.12073425,7.453031247,177.4463793,33755.83739,-748.0388747,-0.546282234,4.96160142,72.01247519,7.57615501,250.7044848,56400.22535,-1188.973388,-0.660819691,4.996140626,72.00125147,7.588138653,259.0719965,58180.67834,-1210.824076,-0.661540605,3.518789517,214307739.6,2.77E+17,4.01582236,247613801.3,3.12E+17,4.634770589,282904134.5,3.46E+17,4.96160142,299294579.8,3.61E+17,4.996140626,300947950.4,3.63E+17,1.833283931,72,0,101.8233765,0,0,0,1.896346246,72,1.35E-06,101.8233765,1.82E-12,0,0,1.964181072,72,0,101.8233765,0,0,0,1.996359028,72,0,101.8233765,0,0,0,1.999635305,72,9.54E-07,101.8233765,9.09E-13,0,0
3.335147563,88.44819822,3362.566538,4.362945142,94.30832756,4554.695998,5.925775278,101.4283442,5903.179184,6.881652145,105.0162037,6541.742811,6.988047222,105.3872147,6606.218644,3.335147563,88.44819822,3362.566538,4.362945142,94.30832756,4554.695998,5.925775278,101.4283442,5903.179184,6.881652145,105.0162037,6541.742811,6.988047222,105.3872147,6606.218644,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,1505659036,0,1,1505659036,0,1,1505659036,0,1,1505659036,0,1,1505659036,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0
3.813831413,88.8550861,2481.355626,4.939939601,93.43618582,3635.678327,6.727720032,99.72964919,5042.265624,7.85829839,103.1053315,5734.322404,7.98567211,103.4603619,5804.89584,3.813831413,88.8550861,2481.355626,4.939939601,93.43618582,3635.678327,6.727720032,99.72964919,5042.265624,7.85829839,103.1053315,5734.322404,7.98567211,103.4603619,5804.89584,1,90,0,90,0,0,0,1,90,0,90,0,0,0,1,90,0,90,0,0,0,1,90,0,90,0,0,0,1,90,0,90,0,0,0,1,1505659036,0,1,1505659036,0,1,1505659036,0,1,1505659036,0,1,1505659036,0,1,90,0,90,0,0,0,1,90,0,90,0,0,0,1,90,0,90,0,0,0,1,90,0,90,0,0,0,1,90,0,90,0,0,0
1.985208594,260.1947201,30154.46864,3.192914297,198.5325908,26718.30369,6.132172561,153.4251947,19017.14098,8.648422132,140.7878895,15931.84358,8.964083552,139.7763596,15660.76821,1.985208594,260.1947201,30154.46864,3.192914297,198.5325908,26718.30369,6.132172561,153.4251947,19017.14098,8.648422132,140.7878895,15931.84358,8.964083552,139.7763596,15660.76821,1,429,0,429,0,0,0,1,429,0,429,0,0,0,1,429,0,429,0,0,0,1,429,0,429,0,0,0,1,429,0,429,0,0,0,1,1505659037,0,1,1505659037,0,1,1505659037,0,1,1505659037,0,1,1505659037,0,1,429,0,429,0,0,0,1,429,0,429,0,0,0,1,429,0,429,0,0,0,1,429,0,429,0,0,0,1,429,0,429,0,0,0
2.984842825,330.1499211,29765.22233,4.192561313,263.0438499,33632.00642,7.131946577,197.6732554,28356.35053,9.648390261,174.8051817,24288.31097,9.964080248,172.8174063,23875.2287,2.984842825,330.1499211,29765.22233,4.192561313,263.0438499,33632.00642,7.131946577,197.6732554,28356.35053,9.648390261,174.8051817,24288.31097,9.964080248,172.8174063,23875.2287,1.999815753,449.0018426,19.99999992,449.0018426,399.9999966,0,0,1.999889448,449.0011056,19.99999997,449.0011056,399.9999988,0,0,1.999963148,449.0003685,20,449.0003685,399.9999999,0,0,1.999996315,449.0000369,20,449.0000369,400,0,0,1.999999631,449.0000037,20,449.0000037,400,0,0,1.999815753,752760158.6,5.67E+17,1.999889448,752787902.5,5.67E+17,1.999963148,752815646.4,5.67E+17,1.999996315,752828131.1,5.67E+17,1.999999631,752829379.6,5.67E+17,1.999815753,449.0018426,19.99999992,449.0018426,399.9999966,0,0,1.999889448,449.0011056,19.99999997,449.0011056,399.9999988,0,0,1.999963148,449.0003685,20,449.0003685,399.9999999,0,0,1.999996315,449.0000369,20,449.0000369,400,0,0,1.999999631,449.0000037,20,449.0000037,400,0,0
3.984440835,365.4999451,26024.28806,5.192222519,303.095321,33879.45425,8.131754465,231.2855276,32926.58516,10.64836427,202.621174,29472.59142,10.96407756,200.0137292,29067.47219,3.984440835,365.4999451,26024.28806,5.192222519,303.095321,33879.45425,8.131754465,231.2855276,32926.58516,10.64836427,202.621174,29472.59142,10.96407756,200.0137292,29067.47219,2.999546424,456.3356706,19.34404744,456.3356706,374.1921712,0,0,2.99972784,456.3347357,19.34435816,456.3347357,374.2041927,0,0,2.999909275,456.3338008,19.34466884,456.3338008,374.2162127,0,0,2.999990927,456.3333801,19.34480864,456.3333801,374.2216213,0,0,2.999999093,456.333338,19.34482262,456.333338,374.2221621,0,0,2.999546424,501802162.9,5.04E+17,2.99972784,501835835.3,5.04E+17,2.999909275,501869508.6,5.04E+17,2.999990927,501884661.8,5.04E+17,2.999999093,501886177.2,5.04E+17,2.999546424,456.3356706,19.34404744,456.3356706,374.1921712,0,0,2.99972784,456.3347357,19.34435816,456.3347357,374.2041927,0,0,2.999909275,456.3338008,19.34466884,456.3338008,374.2162127,0,0,2.999990927,456.3333801,19.34480864,456.3333801,374.2216213,0,0,2.999999093,456.333338,19.34482262,456.333338,374.2221621,0,0
4.770226753,301.4568794,36032.36059,6.022886323,262.7333902,36437.046,9.042374166,212.3429884,32170.98316,11.63660181,190.3649177,28537.62827,11.96286584,188.3097001,28139.40423,4.770226753,301.4568794,36032.36059,6.022886323,262.7333902,36437.046,9.042374166,212.3429884,32170.98316,11.63660181,190.3649177,28537.62827,11.96286584,188.3097001,28139.40423,1,60,0,60,0,0,0,1,60,0,60,0,0,0,1,60,0,60,0,0,0,1,60,0,60,0,0,0,1,60,0,60,0,0,0,1,1505659037,0,1,1505659037,0,1,1505659037,0,1,1505659037,0,1,1505659037,0,1,60,0,60,0,0,0,1,60,0,60,0,0,0,1,60,0,60,0,0,0,1,60,0,60,0,0,0,1,60,0,60,0,0,0
4.841722599,252.826072,37675.80941,6.289283599,231.4526589,35819.01321,9.659241851,197.1924216,30828.03178,12.58633051,180.4839665,27401.48782,12.95768769,178.8705391,27033.16963,4.841722599,252.826072,37675.80941,6.289283599,231.4526589,35819.01321,9.659241851,197.1924216,30828.03178,12.58633051,180.4839665,27401.48782,12.95768769,178.8705391,27033.16963,1.166034473,67.13913938,2.795617375,99.9182868,7.815476507,0,0,1.340501446,68.03208402,3.482428277,100.5204678,12.12730671,0,0,1.69829616,69.2893964,3.936374287,101.3756403,15.49504253,0,0,1.96472596,69.92818532,3.99935528,101.813315,15.99484265,0,0,1.996415321,69.99281777,3.999993552,101.8577171,15.99994842,0,0,1.166034473,214394437.9,2.77E+17,1.340501446,382453209.3,4.30E+17,1.69829616,619088677.5,5.49E+17,1.96472596,739313466.4,5.67E+17,1.996415321,751477769.4,5.67E+17,1.166034473,67.13913938,2.795617375,99.9182868,7.815476507,0,0,1.340501446,68.03208402,3.482428277,100.5204678,12.12730671,0,0,1.69829616,69.2893964,3.936374287,101.3756403,15.49504253,0,0,1.96472596,69.92818532,3.99935528,101.813315,15.99484265,0,0,1.996415321,69.99281777,3.999993552,101.8577171,15.99994842,0,0
5.046010589,244.338957,30500.7934,6.646995551,228.225237,30489.08134,10.31855263,198.4336401,27854.75677,13.54121676,182.6636844,25437.51157,13.9530357,181.1015562,25160.20254,5.046010589,244.338957,30500.7934,6.646995551,228.225237,30489.08134,10.31855263,198.4336401,27854.75677,13.54121676,182.6636844,25437.51157,13.9530357,181.1015562,25160.20254,1.974402752,139.4956332,71.45142306,157.9083015,5105.305857,0,0,2.20360381,132.4574201,70.72715659,151.726623,5002.33068,0,0,2.63839589,122.6212728,68.33515654,143.2200285,4669.69362,0,0,2.957683705,117.286804,66.34271507,138.6801874,4401.355843,0,0,2.99569858,116.728889,66.10434375,138.2086594,4369.784262,0,0,1.974402752,105807455,1.48E+17,2.20360381,208895146.1,2.71E+17,2.63839589,384442815.7,4.31E+17,2.957683705,489349798.8,4.97E+17,2.99569858,500625505.9,5.03E+17,1.974402752,139.4956332,71.45142306,157.9083015,5105.305857,0,0,2.20360381,132.4574201,70.72715659,151.726623,5002.33068,0,0,2.63839589,122.6212728,68.33515654,143.2200285,4669.69362,0,0,2.957683705,117.286804,66.34271507,138.6801874,4401.355843,0,0,2.99569858,116.728889,66.10434375,138.2086594,4369.784262,0,0
3.870026758,197.2232732,28990.64291,5.737923684,199.2556574,29151.71131,10.21735557,185.0805138,26772.04665,14.38925602,174.2780053,24611.22605,14.93729784,173.1281224,24361.88745,3.870026758,197.2232732,28990.64291,5.737923684,199.2556574,29151.71131,10.21735557,185.0805138,26772.04665,14.38925602,174.2780053,24611.22605,14.93729784,173.1281224,24361.88745,1.382782327,61.44635924,0.894853857,61.44635924,0.800763426,0,0,1.56204505,61.2803728,0.959891187,61.2803728,0.921391091,0,0,1.825259202,61.09573479,0.995406877,61.09573479,0.990834851,0,0,1.98097748,61.00960259,0.999953894,61.00960259,0.99990779,0,0,1.998081266,61.00096029,0.999999539,61.00096029,0.999999078,0,0,1.382782327,416797104.7,4.54E+17,1.56204505,541756595.7,5.22E+17,1.825259202,680757546.2,5.62E+17,1.98097748,745600403.2,5.67E+17,1.998081266,752106584.9,5.67E+17,1.382782327,61.44635924,0.894853857,61.44635924,0.800763426,0,0,1.56204505,61.2803728,0.959891187,61.2803728,0.921391091,0,0,1.825259202,61.09573479,0.995406877,61.09573479,0.990834851,0,0,1.98097748,61.00960259,0.999953894,61.00960259,0.99990779,0,0,1.998081266,61.00096029,0.999999539,61.00096029,0.999999078,0,0
1,90,9.09E-13,1.000000165,90,5.86E-08,1.006007807,89.98952209,0.209448391,2.064227481,85.44532873,70.34839501,2.876563218,83.55274968,87.37796972,1,90,9.09E-13,1.000000165,90,5.86E-08,1.006007807,89.98952209,0.209448391,2.064227481,85.44532873,70.34839501,2.876563218,83.55274968,87.37796972,1,90,0,90,0,0,0,1.000000165,90,0,90,0,0,0,1.005480765,90,0,90,0,0,0,1.594133601,90,1.91E-06,90,3.64E-12,0,0,1.949267061,90,9.54E-07,90,9.09E-13,0,0,1,7.518853297,11211377.41,1.000000165,255.3962577,3.7323E+11,1.005480765,8207188.415,1.23E+16,1.594133601,561159132.4,5.30E+17,1.949267061,733235870.1,5.66E+17,1,90,0,90,0,0,0,1.000000165,90,0,90,0,0,0,1.005480765,90,0,90,0,0,0,1.594133601,90,1.91E-06,90,3.64E-12,0,0,1.949267061,90,9.54E-07,90,9.09E-13,0,0
2.735965239,149.2609412,22387.90198,4.546916803,169.9488407,25786.80695,9.703700111,172.8088532,25323.81625,15.16037912,167.1358353,23710.16418,15.91336663,166.396164,23506.84306,2.735965239,149.2609412,22387.90198,4.546916803,169.9488407,25786.80695,9.703700111,172.8088532,25323.81625,15.16037912,167.1358353,23710.16418,15.91336663,166.396164,23506.84306,1.50373322,90.62018629,53.97722638,184.6634228,6908.486864,777.3907012,0.181970405,1.970940064,98.73877925,59.73436861,184.9281269,7249.670434,1419.744929,0.299188691,3.00767278,103.7956635,61.87589497,181.0797057,7366.080084,2527.70728,0.51496702,3.877975056,104.0616534,61.39840835,177.1498982,7270.21414,3174.844879,0.655831666,3.987525654,104.0069924,61.2979745,176.6711538,7254.003143,3242.088181,0.671440186,1.50373322,35444272.77,5.21E+16,1.970940064,102907577.3,1.44E+17,3.00767278,256622123.9,3.21E+17,3.877975056,363162860.7,4.15E+17,3.987525654,375077597.5,4.24E+17,1.50373322,90.62018629,53.97722638,184.6634228,6908.486864,777.3907012,0.181970405,1.970940064,98.73877925,59.73436861,184.9281269,7249.670434,1419.744929,0.299188691,3.00767278,103.7956635,61.87589497,181.0797057,7366.080084,2527.70728,0.51496702,3.877975056,104.0616534,61.39840835,177.1498982,7270.21414,3174.844879,0.655831666,3.987525654,104.0069924,61.2979745,176.6711538,7254.003143,3242.088181,0.671440186
3.73587029,126.9740482,17754.13689,5.546822125,151.2085894,22734.70387,10.70363276,162.8301053,23924.15091,16.16036859,160.8775724,22836.75331,16.91336552,160.460257,22677.71206,3.73587029,126.9740482,17754.13689,5.546822125,151.2085894,22734.70387,10.70363276,162.8301053,23924.15091,16.16036859,160.8775724,22836.75331,16.91336552,160.460257,22677.71206,2.503681035,80.7865909,43.53439313,180.0417585,6544.495188,575.3593194,0.166985454,2.970899024,87.71895697,51.05374629,179.286589,6827.845299,1078.790081,0.265991926,4.007651904,94.36478864,56.04285929,175.8437755,7033.163836,2017.90248,0.45389356,4.877972364,96.25889224,56.85994741,172.681884,7006.96258,2612.940867,0.582841023,4.987525377,96.38658158,56.88261581,172.2951399,6997.964558,2676.996109,0.59744346,2.503681035,21287408.43,3.16E+16,2.970899024,68269046.49,9.81E+16,4.007651904,192589086.6,2.53E+17,4.877972364,288713308,3.51E+17,4.987525377,299874451.8,3.62E+17,2.503681035,80.7865909,43.53439313,180.0417585,6544.495188,575.3593194,0.166985454,2.970899024,87.71895697,51.05374629,179.286589,6827.845299,1078.790081,0.265991926,4.007651904,94.36478864,56.04285929,175.8437755,7033.163836,2017.90248,0.45389356,4.877972364,96.25889224,56.85994741,172.681884,7006.96258,2612.940867,0.582841023,4.987525377,96.38658158,56.88261581,172.2951399,6997.964558,2676.996109,0.59744346
